QBarcode,Energy,Protein,Total lipid (fat),"Carbohydrate, by difference",Total dietary fiber,Total sugars,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Manganese,Selenium,Vitamin A (IU),Vitamin A (RAE),Retinol,Beta-carotene,Alpha-carotene,Beta-cryptoxanthin,Lycopene,Lutein + zeaxanthin,Vitamin D,Vitamin K,Alpha-tocopherol (Vitamin E),Added vitamin E,Beta-tocopherol,Gamma-tocopherol,Delta-tocopherol,"Vitamin C, total ascorbic acid",Thiamin,Riboflavin,Niacin,Pantothenic acid,Vitamin B6,"Folate, total",Folic acid,Food folate,Folate (DFE),Vitamin B12,Added Vitamin B12,Cholesterol,Alcohol,Caffeine,Total saturated fatty acids,4:00,6:00,8:00,10:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,20:00,22:00,24:00:00,Total monounsaturated fatty acids,14:01,15:01,16:1 undifferentiated,22:1 undifferentiated,Total polyunsaturated fatty acids,18:2 undifferentiated,18:3 undifferentiated,18:04,20:4 undifferentiated,20:5 n-3,22:5 n-3,22:6 n-3,"Fatty acids, total trans","Fatty acids, total trans-monoenoic","Fatty acids, total trans-polyenoic"
113,1142.67833930418,45.1828463396683,35.3743530060329,166.538638129701,12.0898250005991,71.1377468332489,477.516921137147,8.56844619074604,177.292852684113,690.923120552582,2244.57574415055,1364.27302679405,6.5676843602184,3.11964704467452,1.70509571137492,59.8795592259637,14174.7362028318,1869.71731847487,1393.18002380938,4191.06368306526,1606.10617857143,276.554821440766,2990.87321428571,893.87770984012,19.54,49.4329038697883,4.49047383941949,0.0,0.0567783035714286,2.80699857143171,0.681390625,220.765705218061,1.65719934227771,2.23116482443002,22.9705097428643,4.36794246435857,2.00064877086821,329.378184537576,92.3825,233.146220251862,389.982220251862,15.6197935714179,0.124,258.698083332777,0.0,0.281607142857143,10.2833219955447,0.12109,0.0493814285714286,0.0425004017857143,0.0962571785714286,0.126174517857143,0.0,0.641796794642887,0.0432472857142857,5.89394793304083,0.083325875,2.79696629166705,0.0254365267857143,0.0128327946428571,0.00446369642857143,12.6016833556665,0.0575193571428571,0.000289285714285714,0.50512389732153,0.0109095119047214,9.10949377532763,7.93945516519822,0.804175552085001,0.0116142261904661,0.106198761904479,0.01142369047615,0.00406915476177321,0.0487501904746321,0.6730916875,0.258426178571429,0.0260816517857143
115,1246.35005408038,53.7511951885915,32.727572971385,188.568563991364,14.027909821768,81.0868050014965,1050.08589435085,11.4059650746444,256.897548615152,1140.14646925882,2791.70733985573,1690.19656697994,9.75275766376409,1.14110759525981,2.78552062952202,64.7205068447072,9406.46724546598,933.473574429615,555.99272917076,3510.72341766776,869.973732142857,60.6975714309861,1952.88383928571,2109.58762500514,272.632321428571,85.726067015391,4.5752862599524,1.265625,0.0544503968251714,1.54343530750196,0.281848055546188,180.955960227054,1.33611684822499,2.52715493156752,14.2360198796063,6.14775989686941,1.44598800449244,349.276588803202,140.005714285714,205.409981660345,443.406606660345,5.70001022814969,0.7795,101.412251487154,0.802564285714286,119.570178571429,10.8182910873169,0.189308571428571,0.114375357142857,0.084707738095217,0.19149709722219,0.212859426586692,0.000285535714285714,0.869950504461172,0.067921734126956,6.00363127332823,0.056860741567373,2.45283126339527,0.0418419320431493,0.0437716726188997,0.0133220119046393,10.6925676592391,0.0529538482142857,0.010205,0.439630292654709,0.00414468650784929,8.10063389494502,7.25157300358015,0.637625251494198,0.00736029761810402,0.0555255074336812,0.0179728273774107,0.00243819246014598,0.0454473065382952,0.326003810507664,0.227761980151337,0.0158749642848986
117,736.76464287011,33.2821098219073,24.1438375000503,100.673047324506,7.62627678605372,45.8602504479251,649.949116076794,8.17419375023682,145.574580361729,733.585660729484,1975.79491971909,1039.05811608053,6.32012741079446,0.526025089307513,1.4916364464848,34.8499008929966,3769.51687540373,459.607714306005,325.411321428571,965.252821434463,291.567982142857,19.5707857167004,2155.36705357143,545.909044648,144.478928571429,41.3506098217572,2.84876062503428,0.0,0.0244328571428571,0.980218035714571,0.1300475,67.7706205444221,0.782269125012946,1.46095241966399,10.1964876877133,3.14642725005167,1.07770980360482,265.183383941791,149.894107142857,111.490705370362,366.30668751322,3.42786017857143,0.868,45.6920892857143,0.249214285714286,53.9860714285714,6.78973031250743,0.0595389285714286,0.0263705357142857,0.0211111607142857,0.0559101785714286,0.0682697767857143,0.000285535714285714,0.33076879464299,0.00540799107142857,4.12165700893199,0.0115667410714286,1.44037495535757,0.00861584821428571,0.00499267857142857,0.00211901785714286,7.65075272321755,0.00619986607142857,3.85714285714286e-05,0.249716339285743,0.00365535714285714,7.60839441966257,7.04054665179261,0.461118169644078,0.00208589285714286,0.0191286160714286,0.00706625,0.00269339285714286,0.0155914285714286,0.0398239732142857,0.01772125,0.00530205357142857
118,2329.11639585256,99.6640424705175,84.6433199999176,302.715092773275,26.6243589292503,118.999017235136,1501.49963691182,19.1241401490811,451.585122028915,1946.05375299242,5084.05623223807,5168.5191607266,14.2679150596103,1.72569898216999,4.59776278875564,111.270968452076,16421.4363754039,1454.00118156457,761.587047614975,6765.47754167484,1674.05207142857,123.421821433401,8292.96446428571,3875.39374108171,323.375,228.082934823221,9.54568747020511,0.0,0.117063898808577,7.43035764865046,1.68236583329399,272.603337807265,2.18464101489656,4.41739583633443,25.3122848871122,9.18741832744453,2.76543565777693,588.176928586145,189.014285714286,379.360500014716,701.021803586145,6.88538797618203,1.1892,397.453880951832,0.4668,270.578035714286,26.9060169523539,0.704558928571429,0.356335892857143,0.200699151785626,0.491863047618912,0.621171523806962,0.0137296428571429,2.17696827678467,0.158998690476072,14.8591168541642,0.127958226190109,6.45762450295569,0.145200092259798,0.137781928570807,0.0401021071423424,29.476945827241,0.119017857142857,0.0351528571428571,0.969431997023522,0.0165036428569384,21.5350562768418,18.9174294405291,2.25783578273377,0.00782934523808259,0.126604630952027,0.0240570238094732,0.00824335714266313,0.0608945238075581,1.36796336306076,0.836762488064188,0.104088017853717
119,2716.91494643758,84.027277976104,133.345152946479,307.401191371706,19.789801785971,130.74459616192,1157.53420238583,15.2514134228466,391.548696432126,1676.68804167847,6456.99443161869,2819.46789584082,14.9062933334014,3.89543870537895,3.29672844350845,85.5468252968028,10248.7083575546,1968.39892561568,1755.90607738066,1821.42336012919,358.280571428571,72.9255714327543,1903.44928571429,487.287678578174,263.331071428571,84.0459610123668,16.0813748214582,0.0,0.0514848214285714,2.09649232142957,0.249025178571429,151.706016080109,1.44667365774875,4.04293554168532,27.671982029934,15.7264438125488,2.98613361014405,528.23485715593,139.200535714265,383.919857155951,620.552660727344,18.5629888690211,0.496,285.276369046216,0.8652,463.46,46.8301285178589,0.671324196428571,0.357853035714286,0.193712053571429,0.480476803571168,0.697371883927929,0.0130853571428571,2.60759723511803,0.142835351190476,27.35604423512,0.143655416666667,7.23145769940407,0.132057696428571,0.213255029761905,0.0663555119047619,40.5676559672682,0.121970607142857,0.0228407142857143,1.07425838392818,0.00654094047608929,32.3163599821739,30.6242608690712,1.15689618155064,0.00389369047616518,0.0914190476183393,0.0144924404760893,0.00466926190443304,0.0371949404722946,0.719154333333333,0.428440785714286,0.0244604047619048
120,1063.18937501134,53.1036091667421,25.2245633929181,126.438665895881,9.16767857183486,54.0862657160988,756.95188988445,8.62430488109795,212.456940478942,933.376767865682,2189.47402088671,1377.92710714776,6.79096226194995,0.666404089301266,1.92220236313122,63.9445357139789,4791.69841690824,489.695184535923,301.435785714209,1750.55729762776,305.633607142857,48.84525000358,793.683482142857,1820.19639286414,155.231904761905,92.4824642862887,2.51433354170658,0.0,0.0423324107142857,1.73708008928629,0.2372975,102.506440481663,0.906352309532139,1.62683950001376,16.0608155774995,3.99256879765414,1.22053908335338,239.740702388817,85.4728571428362,143.764273817409,289.308738103088,3.46048369046561,0.248,112.663577380384,18.6984,94.8608035714286,7.72989904762354,0.0687610416666667,0.0228517857142857,0.0218298511904762,0.0587181249997396,0.086378988094596,0.0,0.453007172618287,0.018285625,4.31959086309937,0.0359861011904762,1.74969447916673,0.0357614285714286,0.0706971875,0.0211805357142857,8.97576971726852,0.0265032142857143,9.64285714285714e-05,0.418551711309412,0.00666824404757857,6.11044290181822,5.36486720240612,0.497440520837005,0.00488297619046607,0.0579628869044786,0.0127764583332929,0.00671869047605893,0.0486494047603464,0.115366071428571,0.0173696428571429,0.00205785714285714
121,1122.22351885564,41.9790570436836,42.7922228174247,131.321035359079,9.22340178593886,56.7647558938835,974.878705359959,7.1403826489334,176.014260914887,876.235045641192,2287.36794448529,1635.08712500461,7.63945154765738,0.629323916679,1.17809497324438,47.1539895830004,10680.2916896921,966.895958343415,522.859163689994,4209.38840079989,1647.397,45.0220357170329,3507.77535714286,648.240303576224,197.933154761905,63.044725397337,3.89917957343222,0.0,0.0382611805554429,1.26966912696569,0.199984206344522,89.0194543696429,1.13255082143372,2.5262799881056,14.2581926369751,4.39193606450547,1.61243812501345,246.20152877655,92.9234821428362,149.457689490856,307.613582347964,3.30841727180643,0.0775,112.668428570834,8.16132857142857,120.284285714286,15.1603174305406,0.428899523809524,0.213667053571429,0.115180684523799,0.292384861110835,0.350646344245085,0.0101396428571429,1.34658153273429,0.120414384920621,8.12782189483504,0.111502242063448,3.32628215773379,0.0318249950394318,0.0196022470237356,0.00381863095231967,14.73699053568,0.108900803571429,0.0181492857142857,0.532588234123081,0.00719917658726304,9.56770713790391,8.63823707839307,0.717070267858324,0.00959360118954018,0.0537723065410366,0.0196165773774411,0.00210152777770848,0.0462376488013708,0.194710882932404,0.0209386507899543,0.0049923214281636
122,2050.9425872925,91.6382383330594,83.1977607330178,229.356879435136,13.7812714286336,99.4620658038472,1575.11693154836,11.6778598214544,324.717678571508,1841.42879761776,4387.73563988645,3024.45924107442,12.9001680456368,2.72634395833557,2.17993064881631,110.690560515286,6640.32957742166,1313.48242262128,1185.64353869066,1234.12586309646,250.878839285714,117.2400000005,2017.54107142857,1122.57790178673,402.615089285714,41.5933050602564,4.31456788690082,0.452008928571429,0.0635116071428571,3.39096196428579,0.75243625,128.52631994138,1.79510365773609,4.05987441369133,21.2090499850478,9.90813626487257,2.1981363869016,400.146208334633,76.6577678571429,284.669869048919,415.849440477491,15.5311205356828,0.200892857142857,375.509271823478,5.95028571428571,237.300357142857,34.028316985667,0.879249285714286,0.805918214285714,0.785028303571429,0.885232513887771,0.9268602599184,0.00228428571428571,3.92515872517818,0.0261097023809524,17.2153076921929,0.0630973065476191,7.69050093437505,0.0676211428571429,0.0623415952380952,0.0240776666666667,26.7414827812259,0.0284876339285714,0.000154285714285714,0.964710559485955,0.0177489523809321,13.0780754870104,10.9857095475665,1.65799867757647,0.0136203571409902,0.157349089272691,0.0333552380882357,0.00370141666660089,0.0889863690320964,0.624235550595238,0.300739142857143,0.0366835952380952
123,2734.95831251126,83.9592600899341,148.840412946519,245.957803663085,17.724408928685,97.0747451790631,1594.94376786415,15.7379807146194,416.406205363059,1961.66351787787,6235.65017866611,3164.92182144291,14.4838877679652,1.81088815181292,3.78743321436377,97.8115464287623,6208.35977737736,949.437571458423,777.585580357272,1122.28266071556,387.573553571429,24.6915000005205,939.238571428571,564.406714287086,461.934285714286,88.9996446432971,15.6227287500085,0.0,0.0489321428571428,3.17554294642857,0.686638571428571,82.6946705479854,1.68422671430214,4.58637958931258,24.932398946715,15.7909846786357,3.16798124111519,464.260303590884,146.499017857101,317.630571448068,567.210428590855,10.4392932142858,2.37348571428571,396.222062499976,18.6588,355.777857142857,55.9797494642911,0.93968,0.866046071428571,0.833210535714286,0.935607785713765,1.11561045535586,0.000571071428571428,4.37721987499847,0.0211373392857143,31.7996399375035,0.0659043125,8.84981543750002,0.027861125,0.0265425535714286,0.00704164285714286,42.3216159464392,0.0336907678571429,3.85714285714286e-05,0.879774955357231,0.00637608928571429,34.0129642322,31.6075868928918,1.96616280357638,0.002705625,0.0971084107142857,0.0106899107142857,0.002810125,0.0447386607142857,0.57072825,0.0709622142857143,0.00910653571428571
124,3072.57549108633,126.145016339172,141.571986399083,333.972168173445,21.3332660718777,131.786099109231,1938.19339881537,16.462692931784,462.521022325309,2534.92018751339,6590.41479770057,4294.72974107879,16.9173927083946,1.78786727680975,4.40597651047518,132.680851189596,8276.60089923282,1099.61555061796,836.5839702396,2240.55588840646,591.37478125,87.1213705412086,6959.33892857143,1194.65619197388,509.555714285714,108.224257441645,13.56076401791,0.0,0.1160175,5.5133628571444,0.981558571428572,192.63872173534,2.06209778870265,4.62419307442571,29.4737409525539,11.1482514643377,3.08810752086215,490.709389894406,131.23767857122,347.954925608901,571.295764894261,8.88130785711632,0.318535714285714,480.920333332256,0.10815,159.858214285714,52.8067080982996,1.18445142857823,0.612793571432591,0.336239866073429,0.872374348216152,1.14325773214165,0.0234942857142857,3.94058391965203,0.269815446430241,27.492630741115,0.23644862500096,9.69645738096515,0.190689705357403,0.264610035714286,0.0794616428571429,45.0413008155279,0.216204107144277,0.0450128571428571,1.87051928571703,0.0110715208332321,31.2094413245018,28.9396493661515,1.60277913691603,0.0118152976190223,0.155588976190088,0.0146741369046607,0.00620024404729018,0.0637260119008661,0.635140491071428,0.0692542232142857,0.0159651964285714
126,1195.91478273717,37.4832654166386,51.2182397170278,150.674295774224,10.4048852678712,57.9887015328043,494.88079910814,7.34359159232128,181.781257441282,806.234130955417,2504.77521132612,1496.18831101383,6.6610029166768,1.88693911012382,1.9584539598358,42.8706188986108,6190.51408047006,990.662261910661,822.576514881106,1575.77297619091,515.844839285714,19.8410000001717,1834.636875,716.093223214585,99.9303571428571,44.9621738098753,5.51224648809196,0.0,0.0393830357142857,1.31439752976196,0.309969285714286,82.4187200916459,0.713574342264436,1.60067302827775,11.8841269732506,5.57713221875859,1.39255478274491,211.460476194177,47.1318749998955,157.936815479996,238.179913694105,9.00849540177918,0.431542857142857,124.580346725587,1.03975714285714,53.5263392857143,18.7244345355998,0.254091041667071,0.124073035714525,0.0735995238096429,0.206502613093936,0.321384982139424,0.00451196428571429,1.05564229910062,0.0626951904762899,10.1298501993396,0.0618503958333905,3.10111106543697,0.024984965773825,0.0193384970238095,0.00409302380952381,15.4034042424411,0.0541947976191321,0.00860714285714286,0.440015543147725,0.00444163095236071,11.6787150014968,10.9084636517906,0.496921705358983,0.00615666666666161,0.0431295029760679,0.00391291666664643,0.00204427380945804,0.0202821130944589,0.216911764880952,0.0559064642857143,0.00934596130952381
